,id,name,categories,location.lat,location.lng
170,4b16df8ef964a520c4be23e3,Evergreen Natural Health Food,Food & Drink Shop,43.68296541864063,-79.41870841166664
171,4b104338f964a520946c23e3,77 Food Market,Miscellaneous Shop,43.667215,-79.431718
172,4c01428f94c1c9b6effbba5f,Bari's Fine Food,Grocery Store,43.68304761504901,-79.41882358753256
173,4bae3764f964a52081933be3,urban fare catering & food shop,Restaurant,43.681292,-79.417522
174,5da0a57aeff8f4000809ee74,Moberly Natural Foods,Organic Grocery,43.681815,-79.425849
175,59120aff3fcee8711dd46a2b,Forbes Wild Foods,Warehouse Store,43.67082,-79.433407
176,4ca9d76ba643b7130a95e9a6,Gerry's Fast Foods,Caribbean Restaurant,43.68155604279223,-79.42683673993571
177,4be9a20f61aca593c1c98200,Etherea Natural Foods,Gourmet Shop,43.67378397462999,-79.43327203894079
178,4c4baeec6e209521135714ec,Albert's Real Jamaican Foods,Caribbean Restaurant,43.683060971578726,-79.4206932229474
179,4e45c8d162e148603b6a2b3f,Hardy's Foods,,43.67847,-79.4361
180,4d15135b302da1cd7376ad93,FV Foods,Grocery Store,43.68281,-79.420947
181,50fc87bae4b0aa46bc15f052,Manila Foods,Filipino Restaurant,43.682887362011655,-79.41995580357634
182,4aff644ef964a5201b3822e3,Sues Thai food (vickys),Thai Restaurant,43.6516944636039,-79.4511563870509
183,4c707c1dfa49a1cd8069a6e3,Food Galore Grocery Store,Grocery Store,43.6499,-79.435654
184,507083c3e4b0dc1abff9061c,The Westend Food Co-op,Non-Profit,43.649763,-79.434142
185,5252b86311d2a4ea960a1c0a,Food Benders,Gourmet Shop,43.659694325652154,-79.43678498268127
186,58b9d531735a4d22f81fb468,Baraka Halal Food,Grocery Store,43.653615,-79.451172
187,4b8ac4e2f964a520c17f32e3,Evergreen Natural Foods (Roncesvalles),Food & Drink Shop,43.64407012130999,-79.44815660208279
188,4bdc82c4afe8c9b64bc54f85,HolyLand Food,,43.65106497916869,-79.45082806054978
189,4c640c23e1621b8daf612753,Fine Food Market,,43.6532722,-79.42787514
190,4ba930acf964a520d7123ae3,Dufferin Mall Food Court,Food Court,43.654756108829325,-79.4354193820656
191,4c28b55497d00f47443a40ea,Galley Food Mkt.,,43.64244365134551,-79.44759185023291
192,4b8055ebf964a520296930e3,Qi Natural Food,Food & Drink Shop,43.64581683069303,-79.44881046692572
193,4b217ce9f964a520a63c24e3,FoodShare,Office,43.65849479040778,-79.43853644958978
194,5047924ee4b0eef419c67c16,Fidel Gastro,Food Truck,43.65508680161822,-79.44563578333926
195,599338496a5950154df944f3,Mavros Foods & Distributors,Distribution Center,43.654026,-79.443355
196,4e29ec9e52b1b8f19850d34b,S&H Health Foods,Shop & Service,43.6568994,-79.4355343
197,51a94bf9498eb42cf80aec74,Senisi Fine Foods,Café,43.65270921733072,-79.43184872800887
198,4b740c7af964a5206ac52de3,McDonald's,Fast Food Restaurant,43.65593848903321,-79.43553976650219
199,5ab48bf0efa82a61cc465a85,Tavora Foods,Supermarket,43.659594198287465,-79.44400012493134
200,4edd5b71e5fa78b171b07919,Stasis Local Foods Home of Stasis Preserves,Gourmet Shop,43.65325927349571,-79.45168282495494
201,4ad9c3cdf964a520b01a21e3,Food Basics,Supermarket,43.66794092020694,-79.37208428979602
202,4c41d9886c1a952135acb96a,Allan Gardens Food Bank,Building,43.66293556940227,-79.37265872955322
203,50709dc5e4b0e0df92ac8347,Westown Chinese Food,Chinese Restaurant,43.66615598359015,-79.37461234240827
204,4b98a67cf964a5201d4a35e3,Sam's Food Stores,Food & Drink Shop,43.65805476980864,-79.37050684524527
205,5930de5f67af3a528dec210b,Sam's Food Store,Convenience Store,43.662286,-79.358434
206,50142ee1e4b0f16433576915,Kullubi Food and Spice,Market,43.65783994060898,-79.36809596734008
207,59ea346cd48ec136ca110218,Brown Food Truck,Food Truck,43.66421393175442,-79.3758000879857
208,4be738eecf200f47af70153c,Tasty Food,,43.65739105955245,-79.37339708696145
209,5ddc641a12e81b00086fbd05,Fleets Food,Food & Drink Shop,43.660844,-79.37913
210,4bae888ef964a520b1bd3be3,Church Fine Food,Miscellaneous Shop,43.660585,-79.378992
211,51c9d4a1498ef79c1a4c08ff,Foodbenders,Sandwich Place,43.66538377975235,-79.3683049383759
212,4afeb2f5f964a520fd2f22e3,Rabba Fine Foods,Grocery Store,43.65995917961373,-79.3758000879857
213,4b72f18bf964a52031912de3,Thai Bowl,Thai Restaurant,43.66225,-79.37877
214,5c49f873b6b04b002c591ccc,Fleet Foods,Food & Drink Shop,43.660955,-79.378767
215,583b47e183622d31849045f5,Pusateri's Fine Foods,Gourmet Shop,43.722748,-79.415507
216,5175e0e1e4b005c5ca6429c9,Johnvince Foods,Factory,43.724065,-79.430548
217,4bfc6884b5cd2d7f948f31fb,The Stop Community Food Centre,Food Service,43.67065924345642,-79.45405316869297
218,597a14e63149b944da6ff998,Food Basics,Supermarket,43.6668856311364,-79.44669127467023
219,4ebc6372e5faed97be9476a0,Big Bee Convenience & Food Mart,Convenience Store,43.672366086294154,-79.44658708170302
220,4c06ea113cbed13a36dc0bc0,Eduarda's BBQ Poultry & Food,Portuguese Restaurant,43.66546823267374,-79.45254198998916
221,5dacba9742d2390008f124e8,Colombian Street Food,Latin American Restaurant,43.665205,-79.453099
222,4f88c388e4b09582a1bca4f3,Greenlaw Food Mart,Convenience Store,43.67486228434558,-79.44706987015975
223,4bea0122b3352d7fb7c054d2,Westown Chinese Food,Chinese Restaurant,43.66454305245433,-79.45939879711148
224,4f91e786e4b02c276e9dfc61,Lucky Food Market,Convenience Store,43.665571,-79.443067
225,514b1025e4b06366e4ceabf9,Summer Kitchen Fine Foods,Office,43.666335,-79.450204
226,4d4d946da7f86ea8993638de,Tavora Foods,Fish Market,43.6748679349008,-79.4565586669527
